match_id,tournament_id,tournament_name,league_band,scheduled_start_utc,scheduled_start_mountain,scheduled_start_prague,official_status,normalized_status,player_1_id,player_1_name,player_2_id,player_2_name,player_1_sets,player_2_sets,winner_player_id,winner_player_name,set_scores,completed_at_utc,first_seen_at_utc,last_seen_at_utc,source_snapshot_id,source,data_quality,content_hash
296135,35091,Tournament A12. League 550-600,550-600,2026-07-09T12:00:21.686000+00:00,2026-07-09T06:00:21.686000-06:00,2026-07-09T14:00:21.686000+02:00,3,COMPLETED,1811,David Barton,1342,Miroslav Necas,3,1,1811,David Barton,,2026-07-09T12:20:29.645000+00:00,2026-07-22T05:40:48.224981+00:00,2026-07-22T05:40:48.224981+00:00,94fc5334a1c9d3f326ab8f0ad8fa5b20d223a1978f396b690ecb0a1160a19951,api.league-pro.com,OK,b03e17480c25accaa33962565c110199ca72886463b73dc3f45a2d33bf1d9eb2
296179,35096,Tournament A14. League 600-700,600-700,2026-07-09T12:08:12.132000+00:00,2026-07-09T06:08:12.132000-06:00,2026-07-09T14:08:12.132000+02:00,3,COMPLETED,1529,Jaroslav Bresky,1272,Jakub Stolfa,3,2,1529,Jaroslav Bresky,,2026-07-09T12:31:32.019000+00:00,2026-07-22T05:40:48.224981+00:00,2026-07-22T05:40:48.224981+00:00,94fc5334a1c9d3f326ab8f0ad8fa5b20d223a1978f396b690ecb0a1160a19951,api.league-pro.com,OK,4c07d41465fdb62f9edd09eb6b752fe793092903858ad16053d65a5be0ae1fc6
296136,35091,Tournament A12. League 550-600,550-600,2026-07-09T12:30:10.875000+00:00,2026-07-09T06:30:10.875000-06:00,2026-07-09T14:30:10.875000+02:00,3,COMPLETED,812,Rostislav Hasmanda,1862,Martin Novak,1,3,1862,Martin Novak,,2026-07-09T12:48:26.414000+00:00,2026-07-22T05:40:48.224981+00:00,2026-07-22T05:40:48.224981+00:00,94fc5334a1c9d3f326ab8f0ad8fa5b20d223a1978f396b690ecb0a1160a19951,api.league-pro.com,OK,1eee712b273a9619903fc20fefb79062bab1f103bc8ac61e37aa1bf18044758b
296272,35107,Tournament A18. League 800-900,800-900,2026-07-09T12:30:11.537000+00:00,2026-07-09T06:30:11.537000-06:00,2026-07-09T14:30:11.537000+02:00,3,COMPLETED,1093,Sebastian Kasnik,1838,Martin Polivka,3,1,1093,Sebastian Kasnik,,2026-07-09T12:45:51.927000+00:00,2026-07-22T05:40:48.224981+00:00,2026-07-22T05:40:48.224981+00:00,94fc5334a1c9d3f326ab8f0ad8fa5b20d223a1978f396b690ecb0a1160a19951,api.league-pro.com,OK,93471436174ae303276a61415baf2c42a9e60244d74830cd20e76407c43b6cdc
296224,35101,Tournament A16. League 1000-1100,1000-1100,2026-07-09T12:30:12.809000+00:00,2026-07-09T06:30:12.809000-06:00,2026-07-09T14:30:12.809000+02:00,3,COMPLETED,1046,Radomir Revay,996,Tadeas Zika,3,1,1046,Radomir Revay,,2026-07-09T12:45:40.267000+00:00,2026-07-22T05:40:48.224981+00:00,2026-07-22T05:40:48.224981+00:00,94fc5334a1c9d3f326ab8f0ad8fa5b20d223a1978f396b690ecb0a1160a19951,api.league-pro.com,OK,0e214c2f7ef997ae22ddc9bbe14c15ac0c89b3bc8360290e41248d612d405a68
296248,35104,Tournament A17. League 900-1000,900-1000,2026-07-09T12:30:19.771000+00:00,2026-07-09T06:30:19.771000-06:00,2026-07-09T14:30:19.771000+02:00,3,COMPLETED,1630,Petr Saleny,1582,Viktor Vejvoda,1,3,1582,Viktor Vejvoda,,2026-07-09T12:42:42.567000+00:00,2026-07-22T05:40:48.224981+00:00,2026-07-22T05:40:48.224981+00:00,94fc5334a1c9d3f326ab8f0ad8fa5b20d223a1978f396b690ecb0a1160a19951,api.league-pro.com,OK,636f27d320696c283ae4cf802c0c4f150f3b3342165301d440810d4d44735227
296180,35096,Tournament A14. League 600-700,600-700,2026-07-09T12:33:14.702000+00:00,2026-07-09T06:33:14.702000-06:00,2026-07-09T14:33:14.702000+02:00,3,COMPLETED,1547,Dmitro Parhomenko,824,Milan Kolar,3,0,1547,Dmitro Parhomenko,,2026-07-09T12:45:48.828000+00:00,2026-07-22T05:40:48.224981+00:00,2026-07-22T05:40:48.224981+00:00,94fc5334a1c9d3f326ab8f0ad8fa5b20d223a1978f396b690ecb0a1160a19951,api.league-pro.com,OK,7513044f63d4b9351499feedd825a099d2b050a6fd18c19dc817369a8d315b20
296181,35096,Tournament A14. League 600-700,600-700,2026-07-09T13:00:06.395000+00:00,2026-07-09T07:00:06.395000-06:00,2026-07-09T15:00:06.395000+02:00,3,COMPLETED,1547,Dmitro Parhomenko,824,Milan Kolar,2,3,824,Milan Kolar,,2026-07-09T13:28:26.306000+00:00,2026-07-22T05:40:48.224981+00:00,2026-07-22T05:40:48.224981+00:00,94fc5334a1c9d3f326ab8f0ad8fa5b20d223a1978f396b690ecb0a1160a19951,api.league-pro.com,OK,3ecf5ea4dbe7f458cd8d21d5acaf4a6af4dfc9558fb2ac97e80b6a9f7a7d47ed
296225,35101,Tournament A16. League 1000-1100,1000-1100,2026-07-09T13:00:39.045000+00:00,2026-07-09T07:00:39.045000-06:00,2026-07-09T15:00:39.045000+02:00,3,COMPLETED,1046,Radomir Revay,996,Tadeas Zika,1,3,996,Tadeas Zika,,2026-07-09T13:20:23.108000+00:00,2026-07-22T05:40:48.224981+00:00,2026-07-22T05:40:48.224981+00:00,94fc5334a1c9d3f326ab8f0ad8fa5b20d223a1978f396b690ecb0a1160a19951,api.league-pro.com,OK,f3b9b374e0b8f983fdf4650360ed18018ff485b8968dee24291b73d03f9b76d2
296249,35104,Tournament A17. League 900-1000,900-1000,2026-07-09T13:00:40.508000+00:00,2026-07-09T07:00:40.508000-06:00,2026-07-09T15:00:40.508000+02:00,3,COMPLETED,1668,Oleksandr Kolisnyk,1630,Petr Saleny,3,1,1668,Oleksandr Kolisnyk,,2026-07-09T13:12:28.482000+00:00,2026-07-22T05:40:48.224981+00:00,2026-07-22T05:40:48.224981+00:00,94fc5334a1c9d3f326ab8f0ad8fa5b20d223a1978f396b690ecb0a1160a19951,api.league-pro.com,OK,4ec964ef746ea58d5e29497cb2671292eef9a45aae92e358bb67792ccc193e9a
296273,35107,Tournament A18. League 800-900,800-900,2026-07-09T13:00:44.130000+00:00,2026-07-09T07:00:44.130000-06:00,2026-07-09T15:00:44.130000+02:00,3,COMPLETED,1838,Martin Polivka,1294,Zbynek Pagac,1,3,1294,Zbynek Pagac,,2026-07-09T13:20:33.941000+00:00,2026-07-22T05:40:48.224981+00:00,2026-07-22T05:40:48.224981+00:00,94fc5334a1c9d3f326ab8f0ad8fa5b20d223a1978f396b690ecb0a1160a19951,api.league-pro.com,OK,4f51626efcd2ec673f1c704f7854994b3c063b2fa1539c0eed904a36254d8d79
296137,35091,Tournament A12. League 550-600,550-600,2026-07-09T13:01:02.833000+00:00,2026-07-09T07:01:02.833000-06:00,2026-07-09T15:01:02.833000+02:00,3,COMPLETED,1862,Martin Novak,1342,Miroslav Necas,3,2,1862,Martin Novak,,2026-07-09T13:25:18.122000+00:00,2026-07-22T05:40:48.224981+00:00,2026-07-22T05:40:48.224981+00:00,94fc5334a1c9d3f326ab8f0ad8fa5b20d223a1978f396b690ecb0a1160a19951,api.league-pro.com,OK,b72807b4bfcee1f522237aced234fda960d8c743e39877b0e5b9ba20590a1f14
296226,35101,Tournament A16. League 1000-1100,1000-1100,2026-07-09T13:30:08.258000+00:00,2026-07-09T07:30:08.258000-06:00,2026-07-09T15:30:08.258000+02:00,3,COMPLETED,1283,Radovan Polasek,1702,Jan Szotkowski,3,0,1283,Radovan Polasek,,2026-07-09T13:43:14.890000+00:00,2026-07-22T05:40:48.224981+00:00,2026-07-22T05:40:48.224981+00:00,94fc5334a1c9d3f326ab8f0ad8fa5b20d223a1978f396b690ecb0a1160a19951,api.league-pro.com,OK,e6fa3cf7a7986ce65e95b24a90b1f695c24c446dfe58c5ee964c9b9ea72b8117
296274,35107,Tournament A18. League 800-900,800-900,2026-07-09T13:30:10.566000+00:00,2026-07-09T07:30:10.566000-06:00,2026-07-09T15:30:10.566000+02:00,3,COMPLETED,1709,Michal Chalupa,1093,Sebastian Kasnik,3,2,1709,Michal Chalupa,,2026-07-09T13:51:17.742000+00:00,2026-07-22T05:40:48.224981+00:00,2026-07-22T05:40:48.224981+00:00,94fc5334a1c9d3f326ab8f0ad8fa5b20d223a1978f396b690ecb0a1160a19951,api.league-pro.com,OK,ccf0956afaf6da691a32e1dc348790c22ba74ac25949b97f753c01b7931903ee
296250,35104,Tournament A17. League 900-1000,900-1000,2026-07-09T13:30:11.172000+00:00,2026-07-09T07:30:11.172000-06:00,2026-07-09T15:30:11.172000+02:00,3,COMPLETED,1128,Radim Urbaniec,1582,Viktor Vejvoda,2,3,1582,Viktor Vejvoda,,2026-07-09T13:49:17.387000+00:00,2026-07-22T05:40:48.224981+00:00,2026-07-22T05:40:48.224981+00:00,94fc5334a1c9d3f326ab8f0ad8fa5b20d223a1978f396b690ecb0a1160a19951,api.league-pro.com,OK,8c28c2b527b652035e3209cbab2e6282c668637bce28a7e788819c95b3e3904e
296138,35091,Tournament A12. League 550-600,550-600,2026-07-09T13:30:16.400000+00:00,2026-07-09T07:30:16.400000-06:00,2026-07-09T15:30:16.400000+02:00,3,COMPLETED,1811,David Barton,812,Rostislav Hasmanda,3,1,1811,David Barton,,2026-07-09T13:45:36.932000+00:00,2026-07-22T05:40:48.224981+00:00,2026-07-22T05:40:48.224981+00:00,94fc5334a1c9d3f326ab8f0ad8fa5b20d223a1978f396b690ecb0a1160a19951,api.league-pro.com,OK,e6981e5f95158c1255056688d20c519e255c1e451a26f573af545f079dfca2e0
296182,35096,Tournament A14. League 600-700,600-700,2026-07-09T13:31:28.932000+00:00,2026-07-09T07:31:28.932000-06:00,2026-07-09T15:31:28.932000+02:00,3,COMPLETED,1272,Jakub Stolfa,1529,Jaroslav Bresky,0,3,1529,Jaroslav Bresky,,2026-07-09T13:42:59.382000+00:00,2026-07-22T05:40:48.224981+00:00,2026-07-22T05:40:48.224981+00:00,94fc5334a1c9d3f326ab8f0ad8fa5b20d223a1978f396b690ecb0a1160a19951,api.league-pro.com,OK,c3669313a99ba85e20af71aad67cee8fcd0e7493e291362188aef33b499e912c
296139,35092,Tournament A12. League 550-600,550-600,2026-07-09T14:00:06.302000+00:00,2026-07-09T08:00:06.302000-06:00,2026-07-09T16:00:06.302000+02:00,3,COMPLETED,834,Tomas Andrle,1285,Jan Pleskot,3,2,834,Tomas Andrle,,2026-07-09T14:20:09.869000+00:00,2026-07-22T05:40:48.224981+00:00,2026-07-22T05:40:48.224981+00:00,94fc5334a1c9d3f326ab8f0ad8fa5b20d223a1978f396b690ecb0a1160a19951,api.league-pro.com,OK,576f7906d102c2ba42c773be92b0c108dcc00e898c84890f624f5cb42cdfa719
296183,35097,Tournament A14. League 800-900,800-900,2026-07-09T14:00:12.108000+00:00,2026-07-09T08:00:12.108000-06:00,2026-07-09T16:00:12.108000+02:00,3,COMPLETED,747,Milan Klement,714,Jiri Louda,1,3,714,Jiri Louda,,2026-07-09T14:19:51.994000+00:00,2026-07-22T05:40:48.224981+00:00,2026-07-22T05:40:48.224981+00:00,94fc5334a1c9d3f326ab8f0ad8fa5b20d223a1978f396b690ecb0a1160a19951,api.league-pro.com,OK,0a6bb0ef905a2e82af4188ee46ef42276061c268f0b749c57c005ddfbba64dae
296303,35111,Tournament A18. League 800-900,800-900,2026-07-09T14:00:12.262000+00:00,2026-07-09T08:00:12.262000-06:00,2026-07-09T16:00:12.262000+02:00,3,COMPLETED,1209,David Szotek,1162,Roman Hudeczek,3,1,1209,David Szotek,,2026-07-09T14:16:07.403000+00:00,2026-07-22T05:40:48.224981+00:00,2026-07-22T05:40:48.224981+00:00,94fc5334a1c9d3f326ab8f0ad8fa5b20d223a1978f396b690ecb0a1160a19951,api.league-pro.com,OK,ee1d0fd173fd964f2b6f4e89fb296c83a361ab3f07a34dca21319c987521a19d
296251,35105,Tournament A17. League 900-1000,900-1000,2026-07-09T14:00:15.289000+00:00,2026-07-09T08:00:15.289000-06:00,2026-07-09T16:00:15.289000+02:00,3,COMPLETED,687,Jan Kanera,695,Tomas Prosa,0,3,695,Tomas Prosa,,2026-07-09T14:11:02.890000+00:00,2026-07-22T05:40:48.224981+00:00,2026-07-22T05:40:48.224981+00:00,94fc5334a1c9d3f326ab8f0ad8fa5b20d223a1978f396b690ecb0a1160a19951,api.league-pro.com,OK,ec7151f1f6af6811cd5d9e6e736b6b99c43673d3a43008706c2306b475447bdd
296227,35102,Tournament A16. League 1000-1100,1000-1100,2026-07-09T14:00:17.005000+00:00,2026-07-09T08:00:17.005000-06:00,2026-07-09T16:00:17.005000+02:00,3,COMPLETED,1379,Pavel Wawrosz,1705,Michal Cabis,3,1,1379,Pavel Wawrosz,,2026-07-09T14:18:36.406000+00:00,2026-07-22T05:40:48.224981+00:00,2026-07-22T05:40:48.224981+00:00,94fc5334a1c9d3f326ab8f0ad8fa5b20d223a1978f396b690ecb0a1160a19951,api.league-pro.com,OK,a30467a8673bc258a84ce632cf89e61e1d20d4af81c2f159086be462d33d4a05
296140,35092,Tournament A12. League 550-600,550-600,2026-07-09T14:30:07.945000+00:00,2026-07-09T08:30:07.945000-06:00,2026-07-09T16:30:07.945000+02:00,3,COMPLETED,1342,Miroslav Necas,1862,Martin Novak,2,3,1862,Martin Novak,,2026-07-09T14:57:15.997000+00:00,2026-07-22T05:40:48.224981+00:00,2026-07-22T05:40:48.224981+00:00,94fc5334a1c9d3f326ab8f0ad8fa5b20d223a1978f396b690ecb0a1160a19951,api.league-pro.com,OK,826a90369945d381b8300ec060d8ce4877bf38821991c5feac8a0a21fd78d12f
296228,35102,Tournament A16. League 1000-1100,1000-1100,2026-07-09T14:30:12.010000+00:00,2026-07-09T08:30:12.010000-06:00,2026-07-09T16:30:12.010000+02:00,3,COMPLETED,1702,Jan Szotkowski,996,Tadeas Zika,2,3,996,Tadeas Zika,,2026-07-09T14:54:16.056000+00:00,2026-07-22T05:40:48.224981+00:00,2026-07-22T05:40:48.224981+00:00,94fc5334a1c9d3f326ab8f0ad8fa5b20d223a1978f396b690ecb0a1160a19951,api.league-pro.com,OK,45f21329c9e520429ad16d8ba462fc80e13b903c99ffe8b68f4c87e6a81ba217
296252,35105,Tournament A17. League 900-1000,900-1000,2026-07-09T14:30:13.400000+00:00,2026-07-09T08:30:13.400000-06:00,2026-07-09T16:30:13.400000+02:00,3,COMPLETED,930,Michal Zahradka,1839,Jan Simecek,3,1,930,Michal Zahradka,,2026-07-09T14:45:19.206000+00:00,2026-07-22T05:40:48.224981+00:00,2026-07-22T05:40:48.224981+00:00,94fc5334a1c9d3f326ab8f0ad8fa5b20d223a1978f396b690ecb0a1160a19951,api.league-pro.com,OK,6f13684d041ef0c902150bd43a243a8c4f09965e1546a3c8caaf2eab65e4e315
296304,35111,Tournament A18. League 800-900,800-900,2026-07-09T14:30:15.647000+00:00,2026-07-09T08:30:15.647000-06:00,2026-07-09T16:30:15.647000+02:00,3,COMPLETED,1294,Zbynek Pagac,1838,Martin Polivka,1,3,1838,Martin Polivka,,2026-07-09T14:49:43.688000+00:00,2026-07-22T05:40:48.224981+00:00,2026-07-22T05:40:48.224981+00:00,94fc5334a1c9d3f326ab8f0ad8fa5b20d223a1978f396b690ecb0a1160a19951,api.league-pro.com,OK,8c2b6889923e3ccc84fdabf365674491d2d865b3baa328c844061f3801dff3d3
296184,35097,Tournament A14. League 800-900,800-900,2026-07-09T14:30:31.153000+00:00,2026-07-09T08:30:31.153000-06:00,2026-07-09T16:30:31.153000+02:00,3,COMPLETED,1415,Jiri Zuzanek,1692,Petr Sebera,3,1,1415,Jiri Zuzanek,,2026-07-09T14:47:21.603000+00:00,2026-07-22T05:40:48.224981+00:00,2026-07-22T05:40:48.224981+00:00,94fc5334a1c9d3f326ab8f0ad8fa5b20d223a1978f396b690ecb0a1160a19951,api.league-pro.com,OK,8052f5ef4cb3667e8027e16266138cb1f7968a407276de26fdbc13171471aae8
296253,35105,Tournament A17. League 900-1000,900-1000,2026-07-09T15:00:08.030000+00:00,2026-07-09T09:00:08.030000-06:00,2026-07-09T17:00:08.030000+02:00,3,COMPLETED,695,Tomas Prosa,930,Michal Zahradka,1,3,930,Michal Zahradka,,2026-07-09T15:12:41.979000+00:00,2026-07-22T05:40:48.224981+00:00,2026-07-22T05:40:48.224981+00:00,94fc5334a1c9d3f326ab8f0ad8fa5b20d223a1978f396b690ecb0a1160a19951,api.league-pro.com,OK,3c1b0d54c37680fe0834df54cf777f6d4526ed0e22b901dc56c5c5c275861ccd
296229,35102,Tournament A16. League 1000-1100,1000-1100,2026-07-09T15:00:11.099000+00:00,2026-07-09T09:00:11.099000-06:00,2026-07-09T17:00:11.099000+02:00,3,COMPLETED,1705,Michal Cabis,1702,Jan Szotkowski,0,3,1702,Jan Szotkowski,,2026-07-09T15:10:24.411000+00:00,2026-07-22T05:40:48.224981+00:00,2026-07-22T05:40:48.224981+00:00,94fc5334a1c9d3f326ab8f0ad8fa5b20d223a1978f396b690ecb0a1160a19951,api.league-pro.com,OK,73cc3e5f9a426569f196d9a14b43133a4b1b3967deb6df3179ab4c1ec44b7baf
296305,35111,Tournament A18. League 800-900,800-900,2026-07-09T15:00:12.085000+00:00,2026-07-09T09:00:12.085000-06:00,2026-07-09T17:00:12.085000+02:00,3,COMPLETED,1162,Roman Hudeczek,1294,Zbynek Pagac,3,1,1162,Roman Hudeczek,,2026-07-09T15:18:02.497000+00:00,2026-07-22T05:40:48.224981+00:00,2026-07-22T05:40:48.224981+00:00,94fc5334a1c9d3f326ab8f0ad8fa5b20d223a1978f396b690ecb0a1160a19951,api.league-pro.com,OK,8dfa118c7a82deaa1d5707de65b3c7c0223de97428e5a8ecb600bcca97f0b2da
296141,35092,Tournament A12. League 550-600,550-600,2026-07-09T15:00:48.898000+00:00,2026-07-09T09:00:48.898000-06:00,2026-07-09T17:00:48.898000+02:00,3,COMPLETED,1285,Jan Pleskot,1342,Miroslav Necas,3,0,1285,Jan Pleskot,,2026-07-09T15:13:20.772000+00:00,2026-07-22T05:40:48.224981+00:00,2026-07-22T05:40:48.224981+00:00,94fc5334a1c9d3f326ab8f0ad8fa5b20d223a1978f396b690ecb0a1160a19951,api.league-pro.com,OK,98cf4a4ccbe5c7e645dfe53b8d4378a543a07d42f565b32cf7b672be1eac6835
296185,35097,Tournament A14. League 800-900,800-900,2026-07-09T15:01:04.351000+00:00,2026-07-09T09:01:04.351000-06:00,2026-07-09T17:01:04.351000+02:00,3,COMPLETED,714,Jiri Louda,1415,Jiri Zuzanek,3,0,714,Jiri Louda,,2026-07-09T15:14:53.252000+00:00,2026-07-22T05:40:48.224981+00:00,2026-07-22T05:40:48.224981+00:00,94fc5334a1c9d3f326ab8f0ad8fa5b20d223a1978f396b690ecb0a1160a19951,api.league-pro.com,OK,f134df44239a7a51fdf4bec0be7c6fad2b72926de614a48dea79d90415c96a1f
296142,35092,Tournament A12. League 550-600,550-600,2026-07-09T15:30:07.036000+00:00,2026-07-09T09:30:07.036000-06:00,2026-07-09T17:30:07.036000+02:00,3,COMPLETED,1862,Martin Novak,834,Tomas Andrle,3,2,1862,Martin Novak,,2026-07-09T15:53:04.073000+00:00,2026-07-22T05:40:48.224981+00:00,2026-07-22T05:40:48.224981+00:00,94fc5334a1c9d3f326ab8f0ad8fa5b20d223a1978f396b690ecb0a1160a19951,api.league-pro.com,OK,83e948b81591e23cfd71b1496ad51d682855aeb835b7e811c64caf9fa70340f6
296254,35105,Tournament A17. League 900-1000,900-1000,2026-07-09T15:30:11.679000+00:00,2026-07-09T09:30:11.679000-06:00,2026-07-09T17:30:11.679000+02:00,3,COMPLETED,1839,Jan Simecek,687,Jan Kanera,3,2,1839,Jan Simecek,,2026-07-09T15:53:38.788000+00:00,2026-07-22T05:40:48.224981+00:00,2026-07-22T05:40:48.224981+00:00,94fc5334a1c9d3f326ab8f0ad8fa5b20d223a1978f396b690ecb0a1160a19951,api.league-pro.com,OK,0f165e8c76c9e202b63065d1c00511a90d9e538b5a545ae75fa965d973558d77
296230,35102,Tournament A16. League 1000-1100,1000-1100,2026-07-09T15:30:12.394000+00:00,2026-07-09T09:30:12.394000-06:00,2026-07-09T17:30:12.394000+02:00,3,COMPLETED,996,Tadeas Zika,1379,Pavel Wawrosz,1,3,1379,Pavel Wawrosz,,2026-07-09T15:46:19.638000+00:00,2026-07-22T05:40:48.224981+00:00,2026-07-22T05:40:48.224981+00:00,94fc5334a1c9d3f326ab8f0ad8fa5b20d223a1978f396b690ecb0a1160a19951,api.league-pro.com,OK,dd9a661b457265b0cf7f95772b6855772fba7392c082e0328d79eb7c7ebe6fa3
296306,35111,Tournament A18. League 800-900,800-900,2026-07-09T15:30:19.498000+00:00,2026-07-09T09:30:19.498000-06:00,2026-07-09T17:30:19.498000+02:00,3,COMPLETED,1838,Martin Polivka,1209,David Szotek,0,3,1209,David Szotek,,2026-07-09T15:44:02.767000+00:00,2026-07-22T05:40:48.224981+00:00,2026-07-22T05:40:48.224981+00:00,94fc5334a1c9d3f326ab8f0ad8fa5b20d223a1978f396b690ecb0a1160a19951,api.league-pro.com,OK,28caca0fe5d16e42dbb7f6f8b2f066b0dd9a79801930fe86e49c6e211ff6af11
296186,35097,Tournament A14. League 800-900,800-900,2026-07-09T15:30:20.064000+00:00,2026-07-09T09:30:20.064000-06:00,2026-07-09T17:30:20.064000+02:00,3,COMPLETED,1692,Petr Sebera,747,Milan Klement,0,3,747,Milan Klement,,2026-07-09T15:44:07.598000+00:00,2026-07-22T05:40:48.224981+00:00,2026-07-22T05:40:48.224981+00:00,94fc5334a1c9d3f326ab8f0ad8fa5b20d223a1978f396b690ecb0a1160a19951,api.league-pro.com,OK,7741d93059320111d7cdb1615976d1cf23e0e3b503a0f21e90147d062a843b9b
296255,35105,Tournament A17. League 900-1000,900-1000,2026-07-09T16:00:07.781000+00:00,2026-07-09T10:00:07.781000-06:00,2026-07-09T18:00:07.781000+02:00,3,COMPLETED,687,Jan Kanera,930,Michal Zahradka,1,3,930,Michal Zahradka,,2026-07-09T16:14:00.835000+00:00,2026-07-22T05:40:48.224981+00:00,2026-07-22T05:40:48.224981+00:00,94fc5334a1c9d3f326ab8f0ad8fa5b20d223a1978f396b690ecb0a1160a19951,api.league-pro.com,OK,c3ab5b11657b3512e81f097a59cb11d5b76ce819f02d54b0d64fc0fdc0b2575c
296231,35102,Tournament A16. League 1000-1100,1000-1100,2026-07-09T16:00:08.280000+00:00,2026-07-09T10:00:08.280000-06:00,2026-07-09T18:00:08.280000+02:00,3,COMPLETED,1379,Pavel Wawrosz,1702,Jan Szotkowski,3,2,1379,Pavel Wawrosz,,2026-07-09T16:21:21.947000+00:00,2026-07-22T05:40:48.224981+00:00,2026-07-22T05:40:48.224981+00:00,94fc5334a1c9d3f326ab8f0ad8fa5b20d223a1978f396b690ecb0a1160a19951,api.league-pro.com,OK,ba0d94ec11399ef611a43626b926009e3df5c5db7d7fd0209ee93832de471072
296143,35092,Tournament A12. League 550-600,550-600,2026-07-09T16:00:08.288000+00:00,2026-07-09T10:00:08.288000-06:00,2026-07-09T18:00:08.288000+02:00,3,COMPLETED,834,Tomas Andrle,1342,Miroslav Necas,3,1,834,Tomas Andrle,,2026-07-09T16:20:10.482000+00:00,2026-07-22T05:40:48.224981+00:00,2026-07-22T05:40:48.224981+00:00,94fc5334a1c9d3f326ab8f0ad8fa5b20d223a1978f396b690ecb0a1160a19951,api.league-pro.com,OK,f82788dcbc0193376a379904a4887e6a25d2dae8408e50f8c07952542f8bec34
296307,35111,Tournament A18. League 800-900,800-900,2026-07-09T16:00:13.276000+00:00,2026-07-09T10:00:13.276000-06:00,2026-07-09T18:00:13.276000+02:00,3,COMPLETED,1209,David Szotek,1294,Zbynek Pagac,3,0,1209,David Szotek,,2026-07-09T16:16:40.448000+00:00,2026-07-22T05:40:48.224981+00:00,2026-07-22T05:40:48.224981+00:00,94fc5334a1c9d3f326ab8f0ad8fa5b20d223a1978f396b690ecb0a1160a19951,api.league-pro.com,OK,d27b57e337ac6ebba522bbc1b98c0d8cc710d6ed7d2859b4086f6c1e1ccc90be
296187,35097,Tournament A14. League 800-900,800-900,2026-07-09T16:00:35.115000+00:00,2026-07-09T10:00:35.115000-06:00,2026-07-09T18:00:35.115000+02:00,3,COMPLETED,747,Milan Klement,1415,Jiri Zuzanek,3,2,747,Milan Klement,,2026-07-09T16:28:05.823000+00:00,2026-07-22T05:40:48.224981+00:00,2026-07-22T05:40:48.224981+00:00,94fc5334a1c9d3f326ab8f0ad8fa5b20d223a1978f396b690ecb0a1160a19951,api.league-pro.com,OK,50f65ef0392cb5cb94c1549b9b3fcf83654fae8c28fbd7752db50b0f9184390d
296144,35092,Tournament A12. League 550-600,550-600,2026-07-09T16:30:09.687000+00:00,2026-07-09T10:30:09.687000-06:00,2026-07-09T18:30:09.687000+02:00,3,COMPLETED,1285,Jan Pleskot,1862,Martin Novak,1,3,1862,Martin Novak,,2026-07-09T16:45:06.675000+00:00,2026-07-22T05:40:48.224981+00:00,2026-07-22T05:40:48.224981+00:00,94fc5334a1c9d3f326ab8f0ad8fa5b20d223a1978f396b690ecb0a1160a19951,api.league-pro.com,OK,2d035d3bbb46e5e484cae9d6b2ac92d812edc74191b26d12041d303a68fadfe5
296308,35111,Tournament A18. League 800-900,800-900,2026-07-09T16:30:10.090000+00:00,2026-07-09T10:30:10.090000-06:00,2026-07-09T18:30:10.090000+02:00,3,COMPLETED,1162,Roman Hudeczek,1838,Martin Polivka,1,3,1838,Martin Polivka,,2026-07-09T16:48:26.609000+00:00,2026-07-22T05:40:48.224981+00:00,2026-07-22T05:40:48.224981+00:00,94fc5334a1c9d3f326ab8f0ad8fa5b20d223a1978f396b690ecb0a1160a19951,api.league-pro.com,OK,070646ddf779f4fdf74ee04a02d0af5c2eee0391bf9c9229718c59ce90ec3b8f
296232,35102,Tournament A16. League 1000-1100,1000-1100,2026-07-09T16:30:10.689000+00:00,2026-07-09T10:30:10.689000-06:00,2026-07-09T18:30:10.689000+02:00,3,COMPLETED,1705,Michal Cabis,996,Tadeas Zika,3,1,1705,Michal Cabis,,2026-07-09T16:50:45.389000+00:00,2026-07-22T05:40:48.224981+00:00,2026-07-22T05:40:48.224981+00:00,94fc5334a1c9d3f326ab8f0ad8fa5b20d223a1978f396b690ecb0a1160a19951,api.league-pro.com,OK,c8997ddaddf0a24edbdb86b1ca3569562e2945f807c3ec66e2fa9fde6be4443a
296256,35105,Tournament A17. League 900-1000,900-1000,2026-07-09T16:30:22.801000+00:00,2026-07-09T10:30:22.801000-06:00,2026-07-09T18:30:22.801000+02:00,3,COMPLETED,695,Tomas Prosa,1839,Jan Simecek,1,3,1839,Jan Simecek,,2026-07-09T16:46:51.619000+00:00,2026-07-22T05:40:48.224981+00:00,2026-07-22T05:40:48.224981+00:00,94fc5334a1c9d3f326ab8f0ad8fa5b20d223a1978f396b690ecb0a1160a19951,api.league-pro.com,OK,75164b8eeac3e7e538506c8ff81107a60c4ffd2b99c22a99c4085f917299ffba
296188,35097,Tournament A14. League 800-900,800-900,2026-07-09T16:30:23.386000+00:00,2026-07-09T10:30:23.386000-06:00,2026-07-09T18:30:23.386000+02:00,3,COMPLETED,714,Jiri Louda,1692,Petr Sebera,1,3,1692,Petr Sebera,,2026-07-09T16:45:11.514000+00:00,2026-07-22T05:40:48.224981+00:00,2026-07-22T05:40:48.224981+00:00,94fc5334a1c9d3f326ab8f0ad8fa5b20d223a1978f396b690ecb0a1160a19951,api.league-pro.com,OK,95997b3aa60af47ae311d8abe2cafe114e30b7927332e94a65f0b75b5ed01ed7
