tournament_id,tournament_name,league_band,first_seen_at_utc,last_seen_at_utc,first_scheduled_start_utc,latest_scheduled_start_utc,source
35427,Tournament A17. League 600-700,600-700,2026-07-24T12:33:17.461110+00:00,2026-07-24T12:33:17.461110+00:00,2026-07-23T06:00:13.183000+00:00,2026-07-23T09:30:13.950000+00:00,api.league-pro.com
35428,Tournament A17. League 550-600,550-600,2026-07-24T12:33:17.461110+00:00,2026-07-24T12:33:17.461110+00:00,2026-07-23T10:00:12.077000+00:00,2026-07-23T13:30:12.699000+00:00,api.league-pro.com
35429,Tournament A17. League 450-500,450-500,2026-07-24T12:33:17.461110+00:00,2026-07-24T12:33:17.461110+00:00,2026-07-23T14:00:12.922000+00:00,2026-07-23T17:30:46.151000+00:00,api.league-pro.com
35430,Tournament A17. League 1000-1100,1000-1100,2026-07-24T12:33:17.461110+00:00,2026-07-24T12:33:17.461110+00:00,2026-07-23T18:00:15.559000+00:00,2026-07-23T21:33:13.137000+00:00,api.league-pro.com
35431,Tournament A12. League 550-600,550-600,2026-07-24T12:33:17.461110+00:00,2026-07-24T12:33:17.461110+00:00,2026-07-23T22:00:09.010000+00:00,2026-07-24T03:30:01.578000+00:00,api.league-pro.com
35432,Tournament A18. League 450-500,450-500,2026-07-24T12:33:17.461110+00:00,2026-07-24T17:40:01.379199+00:00,2026-07-23T18:00:10.859000+00:00,2026-07-23T21:30:08.702000+00:00,api.league-pro.com
35433,Tournament A14. League 800-900,800-900,2026-07-24T12:33:17.461110+00:00,2026-07-24T12:33:17.461110+00:00,2026-07-23T21:59:55.636000+00:00,2026-07-24T03:29:57.812000+00:00,api.league-pro.com
35434,Tournament A17. League 400-450,400-450,2026-07-24T12:33:17.461110+00:00,2026-07-24T12:33:17.461110+00:00,2026-07-23T22:00:09.397000+00:00,2026-07-24T03:33:36.684000+00:00,api.league-pro.com
35435,Tournament A12. League 900-1000,900-1000,2026-07-24T12:33:17.461110+00:00,2026-07-24T12:33:17.461110+00:00,2026-07-24T06:00:20.899000+00:00,2026-07-24T09:30:07.800000+00:00,api.league-pro.com
35436,Tournament A12. League 900-1000,900-1000,2026-07-24T12:33:17.461110+00:00,2026-07-24T17:40:01.379199+00:00,2026-07-24T10:00:37.215000+00:00,2026-07-24T13:30:51.548000+00:00,api.league-pro.com
35437,Tournament A12. League 400-450,400-450,2026-07-24T12:33:17.461110+00:00,2026-07-27T05:42:01.760540+00:00,2026-07-24T14:00:29.849000+00:00,2026-07-24T17:30:11.811000+00:00,api.league-pro.com
35438,Tournament A12. League 700-800,700-800,2026-07-24T12:33:17.461110+00:00,2026-07-28T05:42:02.156495+00:00,2026-07-24T18:00:24.417000+00:00,2026-07-24T21:36:24.057000+00:00,api.league-pro.com
35439,Tournament A14. League 1000-1100,1000-1100,2026-07-24T12:33:17.461110+00:00,2026-07-24T12:33:17.461110+00:00,2026-07-24T06:00:19.917000+00:00,2026-07-24T09:30:06.367000+00:00,api.league-pro.com
35440,Tournament A14. League 1000-1100,1000-1100,2026-07-24T12:33:17.461110+00:00,2026-07-24T17:40:01.379199+00:00,2026-07-24T10:00:11.935000+00:00,2026-07-24T13:31:08.495000+00:00,api.league-pro.com
35441,Tournament A14. League 800-900,800-900,2026-07-24T12:33:17.461110+00:00,2026-07-27T05:42:01.760540+00:00,2026-07-24T14:00:33.826000+00:00,2026-07-24T17:30:21.090000+00:00,api.league-pro.com
35442,Tournament A14. League 800-900,800-900,2026-07-24T12:33:17.461110+00:00,2026-07-27T05:42:01.760540+00:00,2026-07-24T18:00:27.526000+00:00,2026-07-24T21:30:18.092000+00:00,api.league-pro.com
35443,Tournament A16. League 1000-1100,1000-1100,2026-07-24T12:33:17.461110+00:00,2026-07-24T12:33:17.461110+00:00,2026-07-24T06:00:14.656000+00:00,2026-07-24T09:30:08.520000+00:00,api.league-pro.com
35444,Tournament A16. League 900-1000,900-1000,2026-07-24T12:33:17.461110+00:00,2026-07-24T17:40:01.379199+00:00,2026-07-24T10:00:12.377000+00:00,2026-07-24T13:30:15.284000+00:00,api.league-pro.com
35445,Tournament A17. League 600-700,600-700,2026-07-24T12:33:17.461110+00:00,2026-07-24T12:33:17.461110+00:00,2026-07-24T06:01:03.469000+00:00,2026-07-24T09:30:16.978000+00:00,api.league-pro.com
35446,Tournament A17. League 600-700,600-700,2026-07-24T12:33:17.461110+00:00,2026-07-24T17:40:01.379199+00:00,2026-07-24T10:00:07.711000+00:00,2026-07-24T13:30:13.273000+00:00,api.league-pro.com
35447,Tournament A17. League 500-550,500-550,2026-07-24T12:33:17.461110+00:00,2026-07-27T05:42:01.760540+00:00,2026-07-24T14:00:14.276000+00:00,2026-07-24T17:30:25.904000+00:00,api.league-pro.com
35448,Tournament A17. League 550-600,550-600,2026-07-24T12:33:17.461110+00:00,2026-07-27T05:42:01.760540+00:00,2026-07-24T18:00:10.940000+00:00,2026-07-24T21:30:18.652000+00:00,api.league-pro.com
35449,Tournament A16. League 550-600,550-600,2026-07-24T12:33:17.461110+00:00,2026-07-27T05:42:01.760540+00:00,2026-07-24T14:00:17.537000+00:00,2026-07-24T17:30:11.241000+00:00,api.league-pro.com
35450,Tournament A16. League 550-600,550-600,2026-07-24T12:33:17.461110+00:00,2026-07-28T05:42:02.156495+00:00,2026-07-24T18:00:14.948000+00:00,2026-07-24T21:30:09.795000+00:00,api.league-pro.com
35451,Tournament A18. League 700-800,700-800,2026-07-24T12:33:17.461110+00:00,2026-07-24T17:40:01.379199+00:00,2026-07-24T10:00:29.589000+00:00,2026-07-24T13:30:08.645000+00:00,api.league-pro.com
35452,Tournament A18. League 800-900,800-900,2026-07-24T12:33:17.461110+00:00,2026-07-27T05:42:01.760540+00:00,2026-07-24T14:00:10.471000+00:00,2026-07-24T17:30:21.229000+00:00,api.league-pro.com
35453,Tournament A18. League 800-900,800-900,2026-07-24T12:33:17.461110+00:00,2026-07-27T05:42:01.760540+00:00,2026-07-24T18:00:08.480000+00:00,2026-07-24T21:30:10.989000+00:00,api.league-pro.com
35454,Tournament A18. League 1000-1100,1000-1100,2026-07-24T12:33:17.461110+00:00,2026-07-24T12:33:17.461110+00:00,2026-07-24T06:00:09.145000+00:00,2026-07-24T09:30:09.125000+00:00,api.league-pro.com
35455,Tournament A12. League 450-500,450-500,2026-07-24T12:33:17.461110+00:00,2026-07-27T05:42:01.760540+00:00,2026-07-24T22:00:06.857000+00:00,2026-07-25T03:30:05.482000+00:00,api.league-pro.com
35456,Tournament A14. League 700-800,700-800,2026-07-24T12:33:17.461110+00:00,2026-07-27T05:42:01.760540+00:00,2026-07-24T22:00:22.924000+00:00,2026-07-25T03:30:04.418000+00:00,api.league-pro.com
35457,Tournament A17. League 550-600,550-600,2026-07-24T12:33:17.461110+00:00,2026-07-27T05:42:01.760540+00:00,2026-07-24T22:00:07.669000+00:00,2026-07-25T03:30:07.910000+00:00,api.league-pro.com
35458,Tournament A12. League 1000-1100,1000-1100,2026-07-24T12:33:17.461110+00:00,2026-07-27T05:42:01.760540+00:00,2026-07-25T06:00:16.720000+00:00,2026-07-25T09:30:22.625000+00:00,api.league-pro.com
35459,Tournament A12. League 1000-1100,1000-1100,2026-07-24T12:33:17.461110+00:00,2026-07-28T05:42:02.156495+00:00,2026-07-25T10:01:02.876000+00:00,2026-07-25T13:30:10.983000+00:00,api.league-pro.com
35460,Tournament A12. League 900-1000,900-1000,2026-07-24T12:33:17.461110+00:00,2026-07-27T05:42:01.760540+00:00,2026-07-25T14:00:11.161000+00:00,2026-07-25T17:30:07.545000+00:00,api.league-pro.com
35461,Tournament A12. League 800-900,800-900,2026-07-24T12:33:17.461110+00:00,2026-07-27T05:42:01.760540+00:00,2026-07-25T18:00:10.823000+00:00,2026-07-25T21:30:06.163000+00:00,api.league-pro.com
35462,Tournament A14. League 400-450,400-450,2026-07-24T12:33:17.461110+00:00,2026-07-27T05:42:01.760540+00:00,2026-07-25T06:00:50.590000+00:00,2026-07-25T09:30:29.393000+00:00,api.league-pro.com
35463,Tournament A14. League 900-1000,900-1000,2026-07-24T12:33:17.461110+00:00,2026-07-27T05:42:01.760540+00:00,2026-07-25T10:01:18.770000+00:00,2026-07-25T13:30:06.821000+00:00,api.league-pro.com
35464,Tournament A14. League 900-1000,900-1000,2026-07-24T12:33:17.461110+00:00,2026-07-27T05:42:01.760540+00:00,2026-07-25T14:00:26.077000+00:00,2026-07-25T17:30:31.297000+00:00,api.league-pro.com
35465,Tournament A14. League 700-800,700-800,2026-07-24T12:33:17.461110+00:00,2026-07-27T05:42:01.760540+00:00,2026-07-25T18:00:39.048000+00:00,2026-07-25T21:30:22.242000+00:00,api.league-pro.com
35466,Tournament A17. League 300-350,300-350,2026-07-24T12:33:17.461110+00:00,2026-07-27T05:42:01.760540+00:00,2026-07-25T06:00:08.478000+00:00,2026-07-25T09:30:13.479000+00:00,api.league-pro.com
35467,Tournament A17. League 800-900,800-900,2026-07-24T12:33:17.461110+00:00,2026-07-27T05:42:01.760540+00:00,2026-07-25T10:00:22.186000+00:00,2026-07-25T13:30:16.686000+00:00,api.league-pro.com
35468,Tournament A16. League 1000-1100,1000-1100,2026-07-24T12:33:17.461110+00:00,2026-07-27T05:42:01.760540+00:00,2026-07-25T06:00:40.625000+00:00,2026-07-25T09:30:10.564000+00:00,api.league-pro.com
35469,Tournament A16. League 1000-1100,1000-1100,2026-07-24T12:33:17.461110+00:00,2026-07-27T05:42:01.760540+00:00,2026-07-25T10:00:21.673000+00:00,2026-07-25T13:30:10.221000+00:00,api.league-pro.com
35470,Tournament A16. League 900-1000,900-1000,2026-07-24T12:33:17.461110+00:00,2026-07-27T05:42:01.760540+00:00,2026-07-25T14:00:18.116000+00:00,2026-07-25T17:30:14.377000+00:00,api.league-pro.com
35471,Tournament A16. League 550-600,550-600,2026-07-24T12:33:17.461110+00:00,2026-07-27T05:42:01.760540+00:00,2026-07-25T18:00:06.095000+00:00,2026-07-25T21:37:50.457000+00:00,api.league-pro.com
35472,Tournament A18. League 500-550,500-550,2026-07-24T12:33:17.461110+00:00,2026-07-27T05:42:01.760540+00:00,2026-07-25T10:00:08.148000+00:00,2026-07-25T13:30:14.868000+00:00,api.league-pro.com
35473,Tournament A18. League 500-550,500-550,2026-07-24T12:33:17.461110+00:00,2026-07-27T05:42:01.760540+00:00,2026-07-25T14:00:08.018000+00:00,2026-07-25T17:30:12.082000+00:00,api.league-pro.com
35474,Tournament A18. League 600-700,600-700,2026-07-24T12:33:17.461110+00:00,2026-07-27T05:42:01.760540+00:00,2026-07-25T18:00:08.558000+00:00,2026-07-25T21:30:11.669000+00:00,api.league-pro.com
35475,Tournament A18. League 700-800,700-800,2026-07-24T12:33:17.461110+00:00,2026-07-27T05:42:01.760540+00:00,2026-07-25T06:00:16.280000+00:00,2026-07-25T09:30:08.532000+00:00,api.league-pro.com
35476,Tournament A17. League 800-900,800-900,2026-07-24T12:33:17.461110+00:00,2026-07-27T05:42:01.760540+00:00,2026-07-25T14:00:17.817000+00:00,2026-07-25T17:30:06.140000+00:00,api.league-pro.com
35477,Tournament A17. League 500-550,500-550,2026-07-24T12:33:17.461110+00:00,2026-07-28T05:42:02.156495+00:00,2026-07-25T18:00:14.635000+00:00,2026-07-25T21:30:09.016000+00:00,api.league-pro.com
35478,Tournament A12. League 900-1000,900-1000,2026-07-27T05:42:01.760540+00:00,2026-07-27T05:42:01.760540+00:00,2026-07-25T22:00:19.559000+00:00,2026-07-26T03:30:02.788000+00:00,api.league-pro.com
35479,Tournament A14. League 700-800,700-800,2026-07-27T05:42:01.760540+00:00,2026-07-27T05:42:01.760540+00:00,2026-07-25T22:00:14.406000+00:00,2026-07-26T03:31:19.967000+00:00,api.league-pro.com
35480,Tournament A17. League 550-600,550-600,2026-07-27T05:42:01.760540+00:00,2026-07-27T05:42:01.760540+00:00,2026-07-25T22:00:44.654000+00:00,2026-07-26T03:30:46.442000+00:00,api.league-pro.com
35481,Tournament A12. League 400-450,400-450,2026-07-27T05:42:01.760540+00:00,2026-07-27T05:42:01.760540+00:00,2026-07-26T06:00:08.487000+00:00,2026-07-26T09:36:37.916000+00:00,api.league-pro.com
35482,Tournament A12. League 450-500,450-500,2026-07-27T05:42:01.760540+00:00,2026-07-27T05:42:01.760540+00:00,2026-07-26T10:02:15.511000+00:00,2026-07-26T13:30:07.296000+00:00,api.league-pro.com
35483,Tournament A12. League 600-700,600-700,2026-07-27T05:42:01.760540+00:00,2026-07-27T05:42:01.760540+00:00,2026-07-26T14:00:06.749000+00:00,2026-07-26T17:30:07.880000+00:00,api.league-pro.com
35484,Tournament A12. League 600-700,600-700,2026-07-27T05:42:01.760540+00:00,2026-07-27T05:42:01.760540+00:00,2026-07-26T18:00:12.246000+00:00,2026-07-26T21:30:10.625000+00:00,api.league-pro.com
35485,Tournament A14. League 500-550,500-550,2026-07-27T05:42:01.760540+00:00,2026-07-27T05:42:01.760540+00:00,2026-07-26T06:00:21.433000+00:00,2026-07-26T09:30:11.541000+00:00,api.league-pro.com
35486,Tournament A14. League 800-900,800-900,2026-07-27T05:42:01.760540+00:00,2026-07-27T05:42:01.760540+00:00,2026-07-26T10:00:51.013000+00:00,2026-07-26T13:30:23.548000+00:00,api.league-pro.com
35487,Tournament A14. League 800-900,800-900,2026-07-27T05:42:01.760540+00:00,2026-07-27T05:42:01.760540+00:00,2026-07-26T14:00:22.076000+00:00,2026-07-26T17:30:09.630000+00:00,api.league-pro.com
35488,Tournament A14. League 800-900,800-900,2026-07-27T05:42:01.760540+00:00,2026-07-27T05:42:01.760540+00:00,2026-07-26T18:00:09.628000+00:00,2026-07-26T21:30:26.734000+00:00,api.league-pro.com
35489,Tournament A16. League 700-800,700-800,2026-07-27T05:42:01.760540+00:00,2026-07-27T05:42:01.760540+00:00,2026-07-26T06:00:24.536000+00:00,2026-07-26T09:30:16.816000+00:00,api.league-pro.com
35490,Tournament A16. League 450-500,450-500,2026-07-27T05:42:01.760540+00:00,2026-07-27T05:42:01.760540+00:00,2026-07-26T10:00:19.013000+00:00,2026-07-26T13:30:58.101000+00:00,api.league-pro.com
35491,Tournament A16. League 600-700,600-700,2026-07-27T05:42:01.760540+00:00,2026-07-27T05:42:01.760540+00:00,2026-07-26T14:00:08.005000+00:00,2026-07-26T17:30:09.219000+00:00,api.league-pro.com
35492,Tournament A16. League 600-700,600-700,2026-07-27T05:42:01.760540+00:00,2026-07-27T05:42:01.760540+00:00,2026-07-26T18:00:09.595000+00:00,2026-07-26T21:40:16.645000+00:00,api.league-pro.com
35493,Tournament A18. League 350-400,350-400,2026-07-27T05:42:01.760540+00:00,2026-07-27T05:42:01.760540+00:00,2026-07-26T10:00:22.198000+00:00,2026-07-26T13:30:08.656000+00:00,api.league-pro.com
35494,Tournament A18. League 450-500,450-500,2026-07-27T05:42:01.760540+00:00,2026-07-27T05:42:01.760540+00:00,2026-07-26T14:06:12.953000+00:00,2026-07-26T17:30:47.278000+00:00,api.league-pro.com
35495,Tournament A18. League 800-900,800-900,2026-07-27T05:42:01.760540+00:00,2026-07-27T05:42:01.760540+00:00,2026-07-26T18:00:12.886000+00:00,2026-07-26T21:37:32.578000+00:00,api.league-pro.com
35496,Tournament A18. League 550-600,550-600,2026-07-27T05:42:01.760540+00:00,2026-07-27T05:42:01.760540+00:00,2026-07-26T06:00:08.199000+00:00,2026-07-26T09:30:14.107000+00:00,api.league-pro.com
35497,Tournament A17. League 800-900,800-900,2026-07-27T05:42:01.760540+00:00,2026-07-27T05:42:01.760540+00:00,2026-07-26T06:00:08.434000+00:00,2026-07-26T09:30:08.919000+00:00,api.league-pro.com
35498,Tournament A17. League 800-900,800-900,2026-07-27T05:42:01.760540+00:00,2026-07-27T05:42:01.760540+00:00,2026-07-26T10:00:09.990000+00:00,2026-07-26T13:30:07.169000+00:00,api.league-pro.com
35499,Tournament A17. League 550-600,550-600,2026-07-27T05:42:01.760540+00:00,2026-07-27T05:42:01.760540+00:00,2026-07-26T14:00:07.711000+00:00,2026-07-26T17:30:33.814000+00:00,api.league-pro.com
35500,Tournament A17. League 700-800,700-800,2026-07-27T05:42:01.760540+00:00,2026-07-27T05:42:01.760540+00:00,2026-07-26T18:00:07.436000+00:00,2026-07-26T21:30:11.112000+00:00,api.league-pro.com
35501,Tournament A12. League 400-450,400-450,2026-07-27T05:42:01.760540+00:00,2026-07-27T05:42:01.760540+00:00,2026-07-26T22:00:48.484000+00:00,2026-07-27T03:30:01.678000+00:00,api.league-pro.com
35502,Tournament A14. League 550-600,550-600,2026-07-27T05:42:01.760540+00:00,2026-07-27T05:42:01.760540+00:00,2026-07-26T22:00:13.548000+00:00,2026-07-27T03:30:00.520000+00:00,api.league-pro.com
35503,Tournament A17. League 700-800,700-800,2026-07-27T05:42:01.760540+00:00,2026-07-27T05:42:01.760540+00:00,2026-07-26T22:01:24.354000+00:00,2026-07-27T03:30:15.682000+00:00,api.league-pro.com
35504,Tournament A12. League 400-450,400-450,2026-07-27T05:42:01.760540+00:00,2026-07-28T05:42:02.156495+00:00,2026-07-27T06:00:07.208000+00:00,2026-07-27T09:30:06.950000+00:00,api.league-pro.com
35505,Tournament A12. League 800-900,800-900,2026-07-27T05:42:01.760540+00:00,2026-07-28T05:42:02.156495+00:00,2026-07-27T10:00:06.462000+00:00,2026-07-27T13:30:11.602000+00:00,api.league-pro.com
35506,Tournament A12. League 800-900,800-900,2026-07-27T05:42:01.760540+00:00,2026-07-28T05:42:02.156495+00:00,2026-07-27T14:00:16.729000+00:00,2026-07-27T17:30:38.836000+00:00,api.league-pro.com
35507,Tournament A12. League 1000-1100,1000-1100,2026-07-27T05:42:01.760540+00:00,2026-07-28T05:42:02.156495+00:00,2026-07-27T18:02:38.548000+00:00,2026-07-27T21:30:05.926000+00:00,api.league-pro.com
35508,Tournament A14. League 250-300,250-300,2026-07-27T05:42:01.760540+00:00,2026-07-28T05:42:02.156495+00:00,2026-07-27T06:00:39.397000+00:00,2026-07-27T09:30:11.630000+00:00,api.league-pro.com
35509,Tournament A14. League 550-600,550-600,2026-07-27T05:42:01.760540+00:00,2026-07-28T05:42:02.156495+00:00,2026-07-27T10:00:16.209000+00:00,2026-07-27T13:30:09.721000+00:00,api.league-pro.com
35510,Tournament A14. League 450-500,450-500,2026-07-27T05:42:01.760540+00:00,2026-07-28T05:42:02.156495+00:00,2026-07-27T14:00:17.404000+00:00,2026-07-27T17:31:41.157000+00:00,api.league-pro.com
35511,Tournament A14. League 700-800,700-800,2026-07-27T05:42:01.760540+00:00,2026-07-28T05:42:02.156495+00:00,2026-07-27T18:00:22.759000+00:00,2026-07-27T21:30:08.586000+00:00,api.league-pro.com
35512,Tournament A16. League 700-800,700-800,2026-07-27T05:42:01.760540+00:00,2026-07-28T05:42:02.156495+00:00,2026-07-27T06:00:09.223000+00:00,2026-07-27T09:30:13.042000+00:00,api.league-pro.com
35513,Tournament A17. League 900-1000,900-1000,2026-07-27T05:42:01.760540+00:00,2026-07-28T05:42:02.156495+00:00,2026-07-27T06:00:09.206000+00:00,2026-07-27T09:30:10.700000+00:00,api.league-pro.com
35514,Tournament A17. League 900-1000,900-1000,2026-07-27T05:42:01.760540+00:00,2026-07-28T05:42:02.156495+00:00,2026-07-27T10:00:15.877000+00:00,2026-07-27T13:30:11.947000+00:00,api.league-pro.com
35515,Tournament A16. League 1000-1100,1000-1100,2026-07-27T05:42:01.760540+00:00,2026-07-28T05:42:02.156495+00:00,2026-07-27T10:00:05.977000+00:00,2026-07-27T13:30:29.820000+00:00,api.league-pro.com
35516,Tournament A16. League 1000-1100,1000-1100,2026-07-27T05:42:01.760540+00:00,2026-07-28T05:42:02.156495+00:00,2026-07-27T14:00:10.980000+00:00,2026-07-27T17:30:16.041000+00:00,api.league-pro.com
35517,Tournament A16. League 550-600,550-600,2026-07-27T05:42:01.760540+00:00,2026-07-28T05:42:02.156495+00:00,2026-07-27T18:00:08.844000+00:00,2026-07-27T21:30:10.375000+00:00,api.league-pro.com
35518,Tournament A12. League 550-600,550-600,2026-07-28T05:42:02.156495+00:00,2026-07-28T05:42:02.156495+00:00,2026-07-27T22:00:11.656000+00:00,2026-07-28T03:30:48.180000+00:00,api.league-pro.com
35519,Tournament A18. League 900-1000,900-1000,2026-07-27T05:42:01.760540+00:00,2026-07-28T05:42:02.156495+00:00,2026-07-27T10:00:16.509000+00:00,2026-07-27T13:30:14.444000+00:00,api.league-pro.com
35520,Tournament A18. League 800-900,800-900,2026-07-27T05:42:01.760540+00:00,2026-07-28T05:42:02.156495+00:00,2026-07-27T14:00:14.918000+00:00,2026-07-27T17:30:08.152000+00:00,api.league-pro.com
35521,Tournament A18. League 600-700,600-700,2026-07-27T05:42:01.760540+00:00,2026-07-28T05:42:02.156495+00:00,2026-07-27T18:00:04.030000+00:00,2026-07-27T21:30:07.411000+00:00,api.league-pro.com
35522,Tournament A18. League 550-600,550-600,2026-07-27T05:42:01.760540+00:00,2026-07-28T05:42:02.156495+00:00,2026-07-27T06:00:16.139000+00:00,2026-07-27T09:30:14.982000+00:00,api.league-pro.com
35523,Tournament A17. League 550-600,550-600,2026-07-27T05:42:01.760540+00:00,2026-07-28T05:42:02.156495+00:00,2026-07-27T14:00:12.096000+00:00,2026-07-27T17:30:08.083000+00:00,api.league-pro.com
35524,Tournament A17. League 600-700,600-700,2026-07-27T05:42:01.760540+00:00,2026-07-28T05:42:02.156495+00:00,2026-07-27T18:00:15.179000+00:00,2026-07-27T21:30:13.891000+00:00,api.league-pro.com
35525,Tournament A14. League 800-900,800-900,2026-07-28T05:42:02.156495+00:00,2026-07-28T05:42:02.156495+00:00,2026-07-27T22:00:25.868000+00:00,2026-07-28T03:30:19.228000+00:00,api.league-pro.com
35526,Tournament A17. League 500-550,500-550,2026-07-28T05:42:02.156495+00:00,2026-07-28T05:42:02.156495+00:00,2026-07-27T22:00:09.697000+00:00,2026-07-28T03:30:01.792000+00:00,api.league-pro.com
35527,Tournament A12. League 1000-1100,1000-1100,2026-07-28T05:42:02.156495+00:00,2026-07-28T17:42:06.302347+00:00,2026-07-28T06:00:06.956000+00:00,2026-07-28T09:30:06.480000+00:00,api.league-pro.com
35528,Tournament A12. League 1000-1100,1000-1100,2026-07-28T05:42:02.156495+00:00,2026-07-28T17:42:06.302347+00:00,2026-07-28T10:00:10.262000+00:00,2026-07-28T13:30:06.216000+00:00,api.league-pro.com
35529,Tournament A12. League 550-600,550-600,2026-07-28T07:07:26.602500+00:00,2026-07-29T05:42:02.016605+00:00,2026-07-28T22:00:16.813000+00:00,2026-07-29T03:29:49.821000+00:00,api.league-pro.com
35530,Tournament A12. League 800-900,800-900,2026-07-28T05:42:02.156495+00:00,2026-07-29T05:42:02.016605+00:00,2026-07-28T14:00:27.328000+00:00,2026-07-28T17:30:07.105000+00:00,api.league-pro.com
35531,Tournament A12. League 800-900,800-900,2026-07-28T05:42:02.156495+00:00,2026-07-29T05:42:02.016605+00:00,2026-07-28T18:00:15.578000+00:00,2026-07-28T21:33:13.451000+00:00,api.league-pro.com
35532,Tournament A14. League 600-700,600-700,2026-07-28T05:42:02.156495+00:00,2026-07-28T17:42:06.302347+00:00,2026-07-28T06:00:31.666000+00:00,2026-07-28T09:30:17.245000+00:00,api.league-pro.com
35533,Tournament A14. League 700-800,700-800,2026-07-28T05:42:02.156495+00:00,2026-07-28T17:42:06.302347+00:00,2026-07-28T10:00:30.895000+00:00,2026-07-28T13:30:23.695000+00:00,api.league-pro.com
35534,Tournament A14. League 400-450,400-450,2026-07-28T07:07:26.602500+00:00,2026-07-29T05:42:02.016605+00:00,2026-07-28T22:00:02.676000+00:00,2026-07-29T03:30:01.307000+00:00,api.league-pro.com
35535,Tournament A14. League 800-900,800-900,2026-07-28T05:42:02.156495+00:00,2026-07-29T05:42:02.016605+00:00,2026-07-28T14:00:12.211000+00:00,2026-07-28T17:30:58.659000+00:00,api.league-pro.com
35536,Tournament A14. League 800-900,800-900,2026-07-28T05:42:02.156495+00:00,2026-07-29T05:42:02.016605+00:00,2026-07-28T18:00:04.428000+00:00,2026-07-28T21:30:14.396000+00:00,api.league-pro.com
35537,Tournament A16. League 550-600,550-600,2026-07-28T05:42:02.156495+00:00,2026-07-28T17:42:06.302347+00:00,2026-07-28T06:00:08.211000+00:00,2026-07-28T09:31:12.298000+00:00,api.league-pro.com
35538,Tournament A16. League 1000-1100,1000-1100,2026-07-28T05:42:02.156495+00:00,2026-07-28T17:42:06.302347+00:00,2026-07-28T10:00:07.967000+00:00,2026-07-28T13:30:09.103000+00:00,api.league-pro.com
35539,Tournament A16. League 1000-1100,1000-1100,2026-07-28T05:42:02.156495+00:00,2026-07-29T05:42:02.016605+00:00,2026-07-28T14:00:17.170000+00:00,2026-07-28T17:30:50.060000+00:00,api.league-pro.com
35540,Tournament A16. League 900-1000,900-1000,2026-07-28T05:42:02.156495+00:00,2026-07-29T05:42:02.016605+00:00,2026-07-28T18:00:06.726000+00:00,2026-07-28T21:30:06.158000+00:00,api.league-pro.com
35541,Tournament A17. League 700-800,700-800,2026-07-28T05:42:02.156495+00:00,2026-07-28T17:42:06.302347+00:00,2026-07-28T06:00:13.870000+00:00,2026-07-28T09:30:37.272000+00:00,api.league-pro.com
35542,Tournament A17. League 700-800,700-800,2026-07-28T05:42:02.156495+00:00,2026-07-28T17:42:06.302347+00:00,2026-07-28T10:00:13.270000+00:00,2026-07-28T13:30:28.895000+00:00,api.league-pro.com
35543,Tournament A17. League 400-450,400-450,2026-07-28T05:42:02.156495+00:00,2026-07-29T05:42:02.016605+00:00,2026-07-28T14:00:10.822000+00:00,2026-07-28T17:30:09.058000+00:00,api.league-pro.com
35544,Tournament A17. League 550-600,550-600,2026-07-28T05:42:02.156495+00:00,2026-07-29T05:42:02.016605+00:00,2026-07-28T18:00:09.061000+00:00,2026-07-28T21:30:12.750000+00:00,api.league-pro.com
35545,Tournament A18. League 800-900,800-900,2026-07-28T05:42:02.156495+00:00,2026-07-28T17:42:06.302347+00:00,2026-07-28T10:00:08.070000+00:00,2026-07-28T13:30:10.509000+00:00,api.league-pro.com
35546,Tournament A18. League 1000-1100,1000-1100,2026-07-28T05:42:02.156495+00:00,2026-07-29T05:42:02.016605+00:00,2026-07-28T14:00:07.130000+00:00,2026-07-28T17:30:10.831000+00:00,api.league-pro.com
35547,Tournament A18. League 700-800,700-800,2026-07-28T05:42:02.156495+00:00,2026-07-29T05:42:02.016605+00:00,2026-07-28T18:00:11.210000+00:00,2026-07-28T21:44:38.703000+00:00,api.league-pro.com
35548,Tournament A18. League 450-500,450-500,2026-07-28T05:42:02.156495+00:00,2026-07-28T17:42:06.302347+00:00,2026-07-28T06:00:10.071000+00:00,2026-07-28T09:30:07.439000+00:00,api.league-pro.com
35549,Tournament A17. League 600-700,600-700,2026-07-28T07:07:26.602500+00:00,2026-07-29T05:42:02.016605+00:00,2026-07-28T22:00:14.954000+00:00,2026-07-29T03:30:19.075000+00:00,api.league-pro.com
35550,Tournament A12. League 1000-1100,1000-1100,2026-07-28T17:42:06.302347+00:00,2026-07-29T17:42:00.572392+00:00,2026-07-29T06:00:07.488000+00:00,2026-07-29T09:30:06.766000+00:00,api.league-pro.com
35551,Tournament A12. League 1000-1100,1000-1100,2026-07-28T17:42:06.302347+00:00,2026-07-29T17:42:00.572392+00:00,2026-07-29T10:00:07.813000+00:00,2026-07-29T13:30:05.964000+00:00,api.league-pro.com
35552,Tournament A12. League 550-600,550-600,2026-07-28T17:42:06.302347+00:00,2026-07-30T05:42:06.396415+00:00,2026-07-29T14:00:14.764000+00:00,2026-07-29T17:30:13.021000+00:00,api.league-pro.com
